what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470025632476
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470025632523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1470025656923
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470025682883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470025824629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470025826401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470025867986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470025898767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470025919739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1470025933471
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470025938499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470025940313
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470025950967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1470025953396
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470025954983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470025955944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470025958889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470025959017
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1470026002852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1470026017719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470026019107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1470026022805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1470026024411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470026033350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470026327607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470026328787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470026367669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470026369485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470026538715
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470026541728
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470026555422
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470026561219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470026657495
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1470026690162
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470026697556
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470026697588
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1470026708586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470026708648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470026710645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470026715919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470026716282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470026717572
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470026719531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470026719548
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470026719557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470026783331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470026788421
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470026789845
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470026805585
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1470026821607
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470026829875
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470026833494
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470026836052
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470026836068
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1470026837472
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470026839999
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1470026841216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1470026842932
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1470026853805
opened,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470026854273
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470026854959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470026855688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470026882170
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1470026911986
closed,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470026911988
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470026916854
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1470026922178
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470026922414
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470026922442
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470026954918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027009640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027010638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027010856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027012128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027013177
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470027027982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1470027043301
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1470027048090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027051492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027051810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027053276
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470027053537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027096377
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470027115815
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470027158418
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470027178605
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1470027189556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1470027208136
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470027210990
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1470027215000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027218105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027218363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027219703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027255701
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470027259711
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470027259742
closed,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470027259757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470027305872
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1470027311504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027314781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027315007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027316471
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470027316986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027331870
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470027335083
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470027354350
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470027361448
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470027364100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1470027389997
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1470027401885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027405380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027405622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027407054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027470766
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470027479385
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1470027491644
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470027499000
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1470027508431
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470027509632
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470027521882
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470027527073
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470027537791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027558121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470027560255
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470027560288
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1470027579152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1470027599204
